strategy_id,strategy_hash,strategy_type,symbol,timeframe,constraints,period,std_dev,trace_path,total_return,sharpe_ratio,max_drawdown,num_trades,win_rate,avg_return_per_trade,total_execution_cost,profit_factor,avg_winner,avg_loser,pf_bin,trades_per_day
SPY_5m_strategy_81,8722b4247191,bollinger_bands,SPY_5m,1m,,26,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_81.parquet,-0.10538804808446456,-1.6763369274592712,-0.10629460566722937,1254,0.5917065390749602,-8.740069891430016e-05,0.1254,0.8220742114721457,0.0006824654376621982,-0.0012031051390310223,0.8-1.0,4.8984375
SPY_5m_strategy_156,e2b1b30f7db7,bollinger_bands,SPY_5m,1m,,41,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_156.parquet,-0.1122136032087947,-1.684023640807052,-0.12639032235029657,1038,0.6204238921001927,-0.00011274083944716507,0.10380000000000003,0.8006753786694354,0.0007299418710957819,-0.0014901207013498499,0.8-1.0,4.0546875
SPY_5m_strategy_170,eda5c120abc6,bollinger_bands,SPY_5m,1m,,44,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_170.parquet,-0.1288227799005348,-1.6846567115649551,-0.13419629916636577,1174,0.637137989778535,-0.00011519842255464185,0.11740000000000003,0.8121863011675718,0.0007818823787422487,-0.0016903543835172575,0.8-1.0,4.5859375
SPY_5m_strategy_202,26929cd65e11,bollinger_bands,SPY_5m,1m,,50,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_202.parquet,-0.09368414274328496,-1.6989220326643983,-0.09359081469317698,611,0.5891980360065466,-0.0001587778632751744,0.061100000000000015,0.7339982552983071,0.000743599698681822,-0.0014530245656836156,0.5-0.8,2.38671875
SPY_5m_strategy_86,bff1964a1e5d,bollinger_bands,SPY_5m,1m,,27,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_86.parquet,-0.10755929826536215,-1.701461808967395,-0.10812605646862539,1239,0.5980629539951574,-9.040000965048933e-05,0.12390000000000002,0.8170494336297757,0.0006750503242697785,-0.001229353217351129,0.8-1.0,4.83984375
SPY_5m_strategy_75,b018a6fd2f3b,bollinger_bands,SPY_5m,1m,,25,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_75.parquet,-0.1339438098817921,-1.7248760566876489,-0.1513322679984288,1395,0.6279569892473118,-0.0001011039107600939,0.13950000000000004,0.8257805552000379,0.0007631432776529106,-0.001559833269237535,0.8-1.0,5.44921875
SPY_5m_strategy_51,a08c8bbd5d2c,bollinger_bands,SPY_5m,1m,,20,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_51.parquet,-0.09984916163272672,-1.7464487346758406,-0.09859651669009739,1357,0.5910095799557848,-7.644624603580854e-05,0.13570000000000002,0.8318846908304572,0.0006400553199330366,-0.0011118232837061034,0.8-1.0,5.30078125
SPY_5m_strategy_131,cb821ff2857a,bollinger_bands,SPY_5m,1m,,36,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_131.parquet,-0.11716220023854884,-1.7538836126045168,-0.1304271760728598,1120,0.6285714285714286,-0.00010945640512275262,0.11200000000000002,0.7952780383171877,0.0006764584079861371,-0.001439466088845489,0.5-0.8,4.375
SPY_5m_strategy_166,d46c03425876,bollinger_bands,SPY_5m,1m,,43,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_166.parquet,-0.11609021418012977,-1.7707562450139318,-0.12884774586711656,1017,0.6312684365781711,-0.00011942130186175001,0.10170000000000003,0.7875614142563092,0.0007013240866333259,-0.00152453740696532,0.5-0.8,3.97265625
SPY_5m_strategy_66,ede5e6f58198,bollinger_bands,SPY_5m,1m,,23,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_66.parquet,-0.10572115164912355,-1.7732257675615166,-0.10507524347768282,1287,0.585081585081585,-8.55838100823898e-05,0.12870000000000004,0.821767413125978,0.000674430174178386,-0.001157288922719776,0.8-1.0,5.02734375
SPY_5m_strategy_146,ae25ec524428,bollinger_bands,SPY_5m,1m,,39,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_146.parquet,-0.11917683001474422,-1.7787575967075857,-0.13413335738437937,1071,0.6171802054154996,-0.00011658112049072833,0.10710000000000003,0.7929724282067979,0.0007235126606649167,-0.0014709762164514144,0.5-0.8,4.18359375
SPY_5m_strategy_71,b3bc478985c8,bollinger_bands,SPY_5m,1m,,24,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_71.parquet,-0.10599698095563148,-1.7832407510795842,-0.10576124826022637,1266,0.5781990521327014,-8.72538720731152e-05,0.12660000000000002,0.8182516997727595,0.0006793974174486162,-0.0011381691228781853,0.8-1.0,4.9453125
SPY_5m_strategy_91,00c46ab7a34d,bollinger_bands,SPY_5m,1m,,28,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_91.parquet,-0.11357814512041697,-1.80295132940459,-0.1164507858748065,1221,0.5995085995085995,-9.727238551764531e-05,0.12210000000000001,0.8072503806596343,0.0006795303821267125,-0.0012600937064085856,0.8-1.0,4.76953125
SPY_5m_strategy_180,8c6ec2c9aca8,bollinger_bands,SPY_5m,1m,,46,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_180.parquet,-0.13949619654277945,-1.8196494165117607,-0.14809619476773872,1142,0.6523642732049036,-0.00012917370588385528,0.11420000000000002,0.7961315093613156,0.0007732477334582864,-0.001822634593314323,0.5-0.8,4.4609375
SPY_5m_strategy_172,f4a6baef696d,bollinger_bands,SPY_5m,1m,,44,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_172.parquet,-0.09479850269987422,-1.8359045567175531,-0.09437266752201645,667,0.5847076461769115,-0.00014753750036708757,0.06670000000000001,0.7405412900874111,0.0007201859956921226,-0.0013692420616056868,0.5-0.8,2.60546875
SPY_5m_strategy_126,d7fe20354dcb,bollinger_bands,SPY_5m,1m,,35,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_126.parquet,-0.12219213812878804,-1.8371441038020164,-0.13650208749454773,1115,0.6242152466367713,-0.00011507397944961286,0.11150000000000002,0.7853590033280177,0.0006745254033374518,-0.0014266758181603455,0.5-0.8,4.35546875
SPY_5m_strategy_92,cb819834437d,bollinger_bands,SPY_5m,1m,,28,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_92.parquet,-0.0825963148218356,-1.83734469519432,-0.08319003907506162,749,0.5727636849132176,-0.00011390745214944316,0.07490000000000002,0.777190287243642,0.0006936971480560332,-0.0011966023692999098,0.5-0.8,2.92578125
SPY_5m_strategy_167,0b782f99e318,bollinger_bands,SPY_5m,1m,,43,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_167.parquet,-0.09451708519253188,-1.8385299618270527,-0.09446620330580568,675,0.5822222222222222,-0.00014534438799593217,0.0675,0.7401404406523335,0.0007110250911447712,-0.001338795470628189,0.5-0.8,2.63671875
SPY_5m_strategy_76,9998eed964f5,bollinger_bands,SPY_5m,1m,,25,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_76.parquet,-0.11339643350020123,-1.8445580227715614,-0.11147460148098787,1258,0.5786963434022258,-9.431487125310824e-05,0.12580000000000002,0.8056508354609337,0.0006756061928009665,-0.0011518668233877621,0.8-1.0,4.9140625
SPY_5m_strategy_70,c249cef528fb,bollinger_bands,SPY_5m,1m,,24,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_70.parquet,-0.14254637049241992,-1.8475805030739234,-0.15477344039517027,1412,0.6288951841359773,-0.00010695776649182177,0.14120000000000005,0.8171476028388771,0.000760035554480561,-0.0015762136234068519,0.8-1.0,5.515625
SPY_5m_strategy_136,911d853b7980,bollinger_bands,SPY_5m,1m,,37,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_136.parquet,-0.12403593670673185,-1.8623475662513962,-0.13613667373823268,1103,0.6174070716228468,-0.00011822268414435669,0.11030000000000002,0.7835519182929945,0.000693175577541209,-0.0014276118220776983,0.5-0.8,4.30859375
SPY_5m_strategy_5,84ad2d3299c8,bollinger_bands,SPY_5m,1m,,11,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_5.parquet,-0.11905570722769365,-1.864029476747728,-0.13039001865806044,1552,0.6024484536082474,-8.048245439583837e-05,0.15520000000000006,0.8388838739197344,0.000695575302199349,-0.0012565181147143154,0.8-1.0,6.0625
SPY_5m_strategy_112,d55aece22ad2,bollinger_bands,SPY_5m,1m,,32,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_112.parquet,-0.09121178332698088,-1.870506927006607,-0.09702441907336157,733,0.5866302864938608,-0.0001290398958797795,0.07330000000000002,0.7556484855469817,0.0006802433490441451,-0.0012775276692041611,0.5-0.8,2.86328125
SPY_5m_strategy_151,07cc89a7abb6,bollinger_bands,SPY_5m,1m,,40,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_151.parquet,-0.12524319416932483,-1.8724116271645268,-0.13918448471624612,1051,0.6241674595623216,-0.00012536425432514847,0.10510000000000003,0.7800969363343936,0.0007125082393188709,-0.0015168689526301527,0.5-0.8,4.10546875
SPY_5m_strategy_96,e39754500c70,bollinger_bands,SPY_5m,1m,,29,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_96.parquet,-0.11940204507452412,-1.8807731015897102,-0.12177796612788905,1206,0.6019900497512438,-0.00010391312988063914,0.12060000000000003,0.7985371956541643,0.0006841973510229862,-0.0012959302322473724,0.5-0.8,4.7109375
SPY_5m_strategy_107,11129fcb7fa5,bollinger_bands,SPY_5m,1m,,31,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_107.parquet,-0.08920487951298983,-1.8838360079996042,-0.0907638620376815,747,0.5917001338688086,-0.0001237495894044918,0.07470000000000002,0.760959707890488,0.0006657829208856471,-0.0012679245715298733,0.5-0.8,2.91796875
SPY_5m_strategy_102,1941bec06c3a,bollinger_bands,SPY_5m,1m,,30,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_102.parquet,-0.08584064012694348,-1.88732981731434,-0.0873310720022612,750,0.58,-0.00011844587979216459,0.07500000000000002,0.7698307041964582,0.0006830300394328121,-0.0012252459587218944,0.5-0.8,2.9296875
SPY_5m_strategy_141,bd9099be5311,bollinger_bands,SPY_5m,1m,,38,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_141.parquet,-0.12664105177104046,-1.893861423817985,-0.14017642189517,1086,0.6187845303867403,-0.00012279444456660734,0.10860000000000002,0.7808048912000352,0.0007068885343625623,-0.0014695262364516361,0.5-0.8,4.2421875
SPY_5m_strategy_185,558bc0157961,bollinger_bands,SPY_5m,1m,,47,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_185.parquet,-0.14621005621734817,-1.9153661844489025,-0.15730905161801367,1119,0.6523681858802503,-0.00013882531942377896,0.11190000000000003,0.7845807686653098,0.0007750488828231452,-0.0018538077555169785,0.5-0.8,4.37109375
SPY_5m_strategy_190,35ec37dfc29d,bollinger_bands,SPY_5m,1m,,48,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_190.parquet,-0.1462308631540976,-1.9177878120059146,-0.157349046109741,1112,0.6519784172661871,-0.00013972626296307136,0.11120000000000002,0.7836482166274977,0.000776256937750022,-0.001855715463265378,0.5-0.8,4.34375
SPY_5m_strategy_157,67715670cb1e,bollinger_bands,SPY_5m,1m,,41,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_157.parquet,-0.09873584604223629,-1.9199370227740031,-0.09637223689952734,657,0.5859969558599696,-0.00015642222247184935,0.06570000000000002,0.7312227818290483,0.0007262068668666301,-0.0014057317790722706,0.5-0.8,2.56640625
SPY_5m_strategy_162,c57589d57999,bollinger_bands,SPY_5m,1m,,42,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_162.parquet,-0.09915269084743916,-1.9201280123143056,-0.09990985022181365,659,0.582701062215478,-0.0001566338250878095,0.06590000000000001,0.7285408896524521,0.0007214217876519483,-0.0013827187534225988,0.5-0.8,2.57421875
SPY_5m_strategy_121,22cfbee2a806,bollinger_bands,SPY_5m,1m,,34,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_121.parquet,-0.12854360099112316,-1.922822858671533,-0.14434440379366242,1127,0.6220053238686779,-0.00012025855777611298,0.11270000000000002,0.7781642049327968,0.0006782058231924944,-0.0014341635602620139,0.5-0.8,4.40234375
SPY_5m_strategy_60,89ba5ecaeb7e,bollinger_bands,SPY_5m,1m,,22,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_60.parquet,-0.14843593847747183,-1.9288981926100248,-0.15932576613575533,1447,0.6219765031098825,-0.00010912812629497683,0.14470000000000005,0.8100339679970625,0.0007481522732712105,-0.0015196443230217932,0.8-1.0,5.65234375
SPY_5m_strategy_106,9fd39ed6212b,bollinger_bands,SPY_5m,1m,,31,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_106.parquet,-0.12996474571092198,-1.942421235188641,-0.1377818512423179,1172,0.606655290102389,-0.00011702728455766965,0.11720000000000003,0.7797997635222159,0.0006831411666479903,-0.0013511265661351624,0.5-0.8,4.578125
SPY_5m_strategy_101,13aea1255ea7,bollinger_bands,SPY_5m,1m,,30,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_101.parquet,-0.12522870663504126,-1.959328870286494,-0.13077959745200007,1204,0.6013289036544851,-0.00010956686199185021,0.12040000000000002,0.789805911962635,0.0006846475017151447,-0.0013075068605832342,0.5-0.8,4.703125
SPY_5m_strategy_200,62d9cb196ebd,bollinger_bands,SPY_5m,1m,,50,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_200.parquet,-0.15001776052674032,-1.9839982926284785,-0.1607936484559137,1095,0.6520547945205479,-0.00014598192192224587,0.10950000000000001,0.777063151325451,0.0007803500123777377,-0.0018819425547048918,0.5-0.8,4.27734375
SPY_5m_strategy_50,31784fac0618,bollinger_bands,SPY_5m,1m,,20,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_50.parquet,-0.1509077289246058,-1.9960362108092122,-0.1565732344251035,1487,0.6281102891728312,-0.0001082037626893914,0.14870000000000005,0.8069742299393459,0.0007201962039220863,-0.0015073458401127552,0.8-1.0,5.80859375
SPY_5m_strategy_195,fc33d53291ae,bollinger_bands,SPY_5m,1m,,49,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_195.parquet,-0.1515160611841635,-2.008844891918971,-0.16309430167933447,1101,0.6521344232515894,-0.00014679551749406734,0.11010000000000003,0.7749365468861049,0.0007750626953733899,-0.0018749787990576033,0.5-0.8,4.30078125
SPY_5m_strategy_111,fff5e7d20b65,bollinger_bands,SPY_5m,1m,,32,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_111.parquet,-0.13386251287123507,-2.0181249306729163,-0.14245567700834383,1167,0.6135389888603257,-0.00012139648824947458,0.11670000000000003,0.7721993768607855,0.00067071573729527,-0.0013789405092916854,0.5-0.8,4.55859375
SPY_5m_strategy_177,86aa81d899d3,bollinger_bands,SPY_5m,1m,,45,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_177.parquet,-0.10425326767853438,-2.0301481286168728,-0.10349221640761319,660,0.5787878787878787,-0.0001650057671049512,0.06600000000000002,0.7144134759577948,0.000713167631401573,-0.0013717044657721893,0.5-0.8,2.578125
SPY_5m_strategy_55,af0897a3cbf3,bollinger_bands,SPY_5m,1m,,21,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_55.parquet,-0.15598856586367527,-2.051231543528515,-0.1637082684996921,1478,0.6224627875507442,-0.00011288992497420798,0.14780000000000004,0.8005491006513674,0.0007279369524695291,-0.0014991994720140612,0.8-1.0,5.7734375
SPY_5m_strategy_187,93f8f292c3b3,bollinger_bands,SPY_5m,1m,,47,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_187.parquet,-0.10655830736105276,-2.0705827739420917,-0.10718335087515718,641,0.5865834633385335,-0.00017390180852152652,0.06410000000000002,0.705975238813537,0.0007118358331992287,-0.0014306465379064473,0.5-0.8,2.50390625
SPY_5m_strategy_116,e8078f937503,bollinger_bands,SPY_5m,1m,,33,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_116.parquet,-0.13915406902906757,-2.0747915648773025,-0.14905922992011467,1145,0.6192139737991267,-0.00012902889874695986,0.11450000000000002,0.7649457924238788,0.0006781236213414462,-0.0014415773775145744,0.5-0.8,4.47265625
SPY_5m_strategy_65,e8fc96c15ce2,bollinger_bands,SPY_5m,1m,,23,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_65.parquet,-0.1611505221976064,-2.1073727752622955,-0.1702587405019308,1424,0.6264044943820225,-0.00012144370870104844,0.14240000000000003,0.7935230350080501,0.0007450888884442404,-0.0015743517475236004,0.5-0.8,5.5625
SPY_5m_strategy_182,907aba3382bd,bollinger_bands,SPY_5m,1m,,46,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_182.parquet,-0.1080147427355086,-2.1135854024377365,-0.10672565905240161,641,0.5772230889235569,-0.00017646837807858698,0.06410000000000002,0.7002610250638667,0.0007142330407512776,-0.001392555186075081,0.5-0.8,2.50390625
SPY_5m_strategy_10,4067c07319e8,bollinger_bands,SPY_5m,1m,,12,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_10.parquet,-0.14318308626506926,-2.17006168371117,-0.15423549503602618,1569,0.6080305927342257,-9.718906136045709e-05,0.15690000000000004,0.8085523615066968,0.000675071996498528,-0.0012951354828197607,0.8-1.0,6.12890625
SPY_5m_strategy_137,ea707c55ba0f,bollinger_bands,SPY_5m,1m,,37,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_137.parquet,-0.1053951547768851,-2.1793929489448973,-0.10327954104986803,694,0.5835734870317003,-0.0001589505742662768,0.06940000000000002,0.7172611270627223,0.0006909686133435514,-0.0013500137956572128,0.5-0.8,2.7109375
SPY_5m_strategy_122,05f08270acc6,bollinger_bands,SPY_5m,1m,,34,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_122.parquet,-0.10791391115774318,-2.1862568497773465,-0.11105916995195753,709,0.6022566995768688,-0.00015949756946320468,0.07090000000000002,0.7131922375767155,0.000658549062550999,-0.001398171015810953,0.5-0.8,2.76953125
SPY_5m_strategy_117,702487ba1156,bollinger_bands,SPY_5m,1m,,33,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_117.parquet,-0.10588756277161615,-2.187326028641089,-0.10673308045309482,724,0.5939226519337016,-0.00015312096396952727,0.07240000000000002,0.7184167088471489,0.0006577703741123028,-0.001339118499259279,0.5-0.8,2.828125
SPY_5m_strategy_20,b515bfeac94d,bollinger_bands,SPY_5m,1m,,14,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_20.parquet,-0.15006420054214198,-2.1895023999043683,-0.15509213550922984,1576,0.6040609137055838,-0.00010176219229838138,0.15760000000000005,0.8041215765402319,0.0006915774673736035,-0.0013121137243620508,0.8-1.0,6.15625
SPY_5m_strategy_132,4b493028d443,bollinger_bands,SPY_5m,1m,,36,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_132.parquet,-0.1080852204420526,-2.209854069598133,-0.10656194722703172,703,0.5889046941678521,-0.00016115984389865912,0.0703,0.7128588976110578,0.0006793913814176725,-0.0013652712877774181,0.5-0.8,2.74609375
SPY_5m_strategy_45,6060c4146778,bollinger_bands,SPY_5m,1m,,19,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_45.parquet,-0.16542627841533952,-2.2383873138446746,-0.17141145855711049,1503,0.6254158349966733,-0.00011856917748027066,0.15030000000000004,0.785821366123463,0.0006955856644796113,-0.0014779040823511217,0.5-0.8,5.87109375
SPY_5m_strategy_152,8938d657206d,bollinger_bands,SPY_5m,1m,,40,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_152.parquet,-0.10863624185597598,-2.257865499563471,-0.10588274881882831,663,0.5686274509803921,-0.00017186482403015415,0.06630000000000001,0.7012848143488456,0.000709571738211513,-0.0013337584742578062,0.5-0.8,2.58984375
SPY_5m_strategy_25,db8d4e8f6787,bollinger_bands,SPY_5m,1m,,15,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_25.parquet,-0.16315710467475064,-2.2638820301451106,-0.16843488522173633,1565,0.607667731629393,-0.00011222170510688798,0.15650000000000006,0.7889007837291643,0.0006901547075186481,-0.0013549903832939965,0.5-0.8,6.11328125
SPY_5m_strategy_142,2da25874102c,bollinger_bands,SPY_5m,1m,,38,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_142.parquet,-0.10932875530952624,-2.2761010091796745,-0.10657740150112227,676,0.5769230769230769,-0.0001697133301403561,0.06760000000000001,0.7019861916408695,0.0006929313753947672,-0.0013460470195064333,0.5-0.8,2.640625
SPY_5m_strategy_147,b62de6c472a8,bollinger_bands,SPY_5m,1m,,39,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_147.parquet,-0.10993402355443749,-2.281840690177144,-0.10718453946743822,675,0.5822222222222222,-0.0001709612604309431,0.0675,0.6996114341427704,0.0006838839868615164,-0.0013622881476151156,0.5-0.8,2.63671875
SPY_5m_strategy_15,7755af75d5bf,bollinger_bands,SPY_5m,1m,,13,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_15.parquet,-0.1572176069109794,-2.3013666159834547,-0.1672846527044688,1567,0.6062539885130823,-0.00010773543304887338,0.15670000000000006,0.794052062800138,0.000685165496664159,-0.0013285715484903332,0.5-0.8,6.12109375
SPY_5m_strategy_127,6b1245c82ce5,bollinger_bands,SPY_5m,1m,,35,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_127.parquet,-0.11461436138977887,-2.339940143710127,-0.11367266004756749,698,0.5902578796561605,-0.00017282134663162448,0.06980000000000001,0.6979498149024862,0.0006765512201993346,-0.001396393016332167,0.5-0.8,2.7265625
SPY_5m_strategy_40,8bfd000951c8,bollinger_bands,SPY_5m,1m,,18,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_40.parquet,-0.18819052393652302,-2.6039336616019013,-0.19185441638258127,1517,0.6110744891232696,-0.00013572640357763693,0.15170000000000003,0.7552799334389565,0.0006855017256239165,-0.0014260289048824502,0.5-0.8,5.92578125
SPY_5m_strategy_35,3bc725799b6e,bollinger_bands,SPY_5m,1m,,17,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_35.parquet,-0.18923293103886207,-2.6164561137159725,-0.19396457194601346,1532,0.608355091383812,-0.00013523142949227655,0.15320000000000003,0.7555146171557031,0.0006869268058135918,-0.001412317221667392,0.5-0.8,5.984375
SPY_5m_strategy_30,0c2036dd8361,bollinger_bands,SPY_5m,1m,,16,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_30.parquet,-0.1896103508210203,-2.6450163383024807,-0.19369866813374148,1534,0.6121251629726207,-0.00013538679618473382,0.15340000000000004,0.755764337060126,0.0006844053469260739,-0.0014291428001864958,0.5-0.8,5.9921875
